date_id,date,month,month_name,year,quarter,day_of_month,day_of_year,day_of_week_number,day_of_week_name,week_of_year,week_of_month
4591,2012-07-27,7,July,2012,3,27,209,5,Friday,30,4
4592,2012-07-28,7,July,2012,3,28,210,6,Saturday,30,4
4593,2012-07-29,7,July,2012,3,29,211,7,Sunday,30,5
4594,2012-07-30,7,July,2012,3,30,212,1,Monday,31,5
4595,2012-07-31,7,July,2012,3,31,213,2,Tuesday,31,5
4596,2012-08-01,8,August,2012,3,1,214,3,Wednesday,31,1
4597,2012-08-02,8,August,2012,3,2,215,4,Thursday,31,1
4598,2012-08-03,8,August,2012,3,3,216,5,Friday,31,1
4599,2012-08-04,8,August,2012,3,4,217,6,Saturday,31,1
4600,2012-08-05,8,August,2012,3,5,218,7,Sunday,31,1
4601,2012-08-06,8,August,2012,3,6,219,1,Monday,32,1
4602,2012-08-07,8,August,2012,3,7,220,2,Tuesday,32,1
4603,2012-08-08,8,August,2012,3,8,221,3,Wednesday,32,2
4604,2012-08-09,8,August,2012,3,9,222,4,Thursday,32,2
4605,2012-08-10,8,August,2012,3,10,223,5,Friday,32,2
4606,2012-08-11,8,August,2012,3,11,224,6,Saturday,32,2
4607,2012-08-12,8,August,2012,3,12,225,7,Sunday,32,2
4608,2012-08-13,8,August,2012,3,13,226,1,Monday,33,2
4609,2012-08-14,8,August,2012,3,14,227,2,Tuesday,33,2
4610,2012-08-15,8,August,2012,3,15,228,3,Wednesday,33,3
4611,2012-08-16,8,August,2012,3,16,229,4,Thursday,33,3
4612,2012-08-17,8,August,2012,3,17,230,5,Friday,33,3
4613,2012-08-18,8,August,2012,3,18,231,6,Saturday,33,3
4614,2012-08-19,8,August,2012,3,19,232,7,Sunday,33,3
4615,2012-08-20,8,August,2012,3,20,233,1,Monday,34,3
4616,2012-08-21,8,August,2012,3,21,234,2,Tuesday,34,3
4617,2012-08-22,8,August,2012,3,22,235,3,Wednesday,34,4
4618,2012-08-23,8,August,2012,3,23,236,4,Thursday,34,4
4619,2012-08-24,8,August,2012,3,24,237,5,Friday,34,4
4620,2012-08-25,8,August,2012,3,25,238,6,Saturday,34,4
4621,2012-08-26,8,August,2012,3,26,239,7,Sunday,34,4
4622,2012-08-27,8,August,2012,3,27,240,1,Monday,35,4
4623,2012-08-28,8,August,2012,3,28,241,2,Tuesday,35,4
4624,2012-08-29,8,August,2012,3,29,242,3,Wednesday,35,5
4625,2012-08-30,8,August,2012,3,30,243,4,Thursday,35,5
4626,2012-08-31,8,August,2012,3,31,244,5,Friday,35,5
4627,2012-09-01,9,September,2012,3,1,245,6,Saturday,35,1
4628,2012-09-02,9,September,2012,3,2,246,7,Sunday,35,1
4629,2012-09-03,9,September,2012,3,3,247,1,Monday,36,1
4630,2012-09-04,9,September,2012,3,4,248,2,Tuesday,36,1
4631,2012-09-05,9,September,2012,3,5,249,3,Wednesday,36,1
4632,2012-09-06,9,September,2012,3,6,250,4,Thursday,36,1
4633,2012-09-07,9,September,2012,3,7,251,5,Friday,36,1
4634,2012-09-08,9,September,2012,3,8,252,6,Saturday,36,2
4635,2012-09-09,9,September,2012,3,9,253,7,Sunday,36,2
4636,2012-09-10,9,September,2012,3,10,254,1,Monday,37,2
4637,2012-09-11,9,September,2012,3,11,255,2,Tuesday,37,2
4638,2012-09-12,9,September,2012,3,12,256,3,Wednesday,37,2
4639,2012-09-13,9,September,2012,3,13,257,4,Thursday,37,2
4640,2012-09-14,9,September,2012,3,14,258,5,Friday,37,2
4641,2012-09-15,9,September,2012,3,15,259,6,Saturday,37,3
4642,2012-09-16,9,September,2012,3,16,260,7,Sunday,37,3
4643,2012-09-17,9,September,2012,3,17,261,1,Monday,38,3
4644,2012-09-18,9,September,2012,3,18,262,2,Tuesday,38,3
4645,2012-09-19,9,September,2012,3,19,263,3,Wednesday,38,3
4646,2012-09-20,9,September,2012,3,20,264,4,Thursday,38,3
4647,2012-09-21,9,September,2012,3,21,265,5,Friday,38,3
4648,2012-09-22,9,September,2012,3,22,266,6,Saturday,38,4
4649,2012-09-23,9,September,2012,3,23,267,7,Sunday,38,4
4650,2012-09-24,9,September,2012,3,24,268,1,Monday,39,4
4651,2012-09-25,9,September,2012,3,25,269,2,Tuesday,39,4
4652,2012-09-26,9,September,2012,3,26,270,3,Wednesday,39,4
4653,2012-09-27,9,September,2012,3,27,271,4,Thursday,39,4
4654,2012-09-28,9,September,2012,3,28,272,5,Friday,39,4
4655,2012-09-29,9,September,2012,3,29,273,6,Saturday,39,5
4656,2012-09-30,9,September,2012,3,30,274,7,Sunday,39,5
4657,2012-10-01,10,October,2012,4,1,275,1,Monday,40,1
4658,2012-10-02,10,October,2012,4,2,276,2,Tuesday,40,1
4659,2012-10-03,10,October,2012,4,3,277,3,Wednesday,40,1
4660,2012-10-04,10,October,2012,4,4,278,4,Thursday,40,1
4661,2012-10-05,10,October,2012,4,5,279,5,Friday,40,1
4662,2012-10-06,10,October,2012,4,6,280,6,Saturday,40,1
4663,2012-10-07,10,October,2012,4,7,281,7,Sunday,40,1
4664,2012-10-08,10,October,2012,4,8,282,1,Monday,41,2
4665,2012-10-09,10,October,2012,4,9,283,2,Tuesday,41,2
4666,2012-10-10,10,October,2012,4,10,284,3,Wednesday,41,2
4667,2012-10-11,10,October,2012,4,11,285,4,Thursday,41,2
4668,2012-10-12,10,October,2012,4,12,286,5,Friday,41,2
4669,2012-10-13,10,October,2012,4,13,287,6,Saturday,41,2
4670,2012-10-14,10,October,2012,4,14,288,7,Sunday,41,2
4671,2012-10-15,10,October,2012,4,15,289,1,Monday,42,3
4672,2012-10-16,10,October,2012,4,16,290,2,Tuesday,42,3
4673,2012-10-17,10,October,2012,4,17,291,3,Wednesday,42,3
4674,2012-10-18,10,October,2012,4,18,292,4,Thursday,42,3
4675,2012-10-19,10,October,2012,4,19,293,5,Friday,42,3
4676,2012-10-20,10,October,2012,4,20,294,6,Saturday,42,3
4677,2012-10-21,10,October,2012,4,21,295,7,Sunday,42,3
4678,2012-10-22,10,October,2012,4,22,296,1,Monday,43,4
4679,2012-10-23,10,October,2012,4,23,297,2,Tuesday,43,4
4680,2012-10-24,10,October,2012,4,24,298,3,Wednesday,43,4
4681,2012-10-25,10,October,2012,4,25,299,4,Thursday,43,4
4682,2012-10-26,10,October,2012,4,26,300,5,Friday,43,4
4683,2012-10-27,10,October,2012,4,27,301,6,Saturday,43,4
4684,2012-10-28,10,October,2012,4,28,302,7,Sunday,43,4
4685,2012-10-29,10,October,2012,4,29,303,1,Monday,44,5
4686,2012-10-30,10,October,2012,4,30,304,2,Tuesday,44,5
4687,2012-10-31,10,October,2012,4,31,305,3,Wednesday,44,5
4688,2012-11-01,11,November,2012,4,1,306,4,Thursday,44,1
4689,2012-11-02,11,November,2012,4,2,307,5,Friday,44,1
4690,2012-11-03,11,November,2012,4,3,308,6,Saturday,44,1
4691,2012-11-04,11,November,2012,4,4,309,7,Sunday,44,1
4692,2012-11-05,11,November,2012,4,5,310,1,Monday,45,1
4693,2012-11-06,11,November,2012,4,6,311,2,Tuesday,45,1
4694,2012-11-07,11,November,2012,4,7,312,3,Wednesday,45,1
4695,2012-11-08,11,November,2012,4,8,313,4,Thursday,45,2
4696,2012-11-09,11,November,2012,4,9,314,5,Friday,45,2
4697,2012-11-10,11,November,2012,4,10,315,6,Saturday,45,2
4698,2012-11-11,11,November,2012,4,11,316,7,Sunday,45,2
4699,2012-11-12,11,November,2012,4,12,317,1,Monday,46,2
4700,2012-11-13,11,November,2012,4,13,318,2,Tuesday,46,2
4701,2012-11-14,11,November,2012,4,14,319,3,Wednesday,46,2
4702,2012-11-15,11,November,2012,4,15,320,4,Thursday,46,3
4703,2012-11-16,11,November,2012,4,16,321,5,Friday,46,3
4704,2012-11-17,11,November,2012,4,17,322,6,Saturday,46,3
4705,2012-11-18,11,November,2012,4,18,323,7,Sunday,46,3
4706,2012-11-19,11,November,2012,4,19,324,1,Monday,47,3
4707,2012-11-20,11,November,2012,4,20,325,2,Tuesday,47,3
4708,2012-11-21,11,November,2012,4,21,326,3,Wednesday,47,3
4709,2012-11-22,11,November,2012,4,22,327,4,Thursday,47,4
4710,2012-11-23,11,November,2012,4,23,328,5,Friday,47,4
4711,2012-11-24,11,November,2012,4,24,329,6,Saturday,47,4
4712,2012-11-25,11,November,2012,4,25,330,7,Sunday,47,4
4713,2012-11-26,11,November,2012,4,26,331,1,Monday,48,4
4714,2012-11-27,11,November,2012,4,27,332,2,Tuesday,48,4
4715,2012-11-28,11,November,2012,4,28,333,3,Wednesday,48,4
4716,2012-11-29,11,November,2012,4,29,334,4,Thursday,48,5
4717,2012-11-30,11,November,2012,4,30,335,5,Friday,48,5
4718,2012-12-01,12,December,2012,4,1,336,6,Saturday,48,1
4719,2012-12-02,12,December,2012,4,2,337,7,Sunday,48,1
4720,2012-12-03,12,December,2012,4,3,338,1,Monday,49,1
4721,2012-12-04,12,December,2012,4,4,339,2,Tuesday,49,1
4722,2012-12-05,12,December,2012,4,5,340,3,Wednesday,49,1
4723,2012-12-06,12,December,2012,4,6,341,4,Thursday,49,1
4724,2012-12-07,12,December,2012,4,7,342,5,Friday,49,1
4725,2012-12-08,12,December,2012,4,8,343,6,Saturday,49,2
4726,2012-12-09,12,December,2012,4,9,344,7,Sunday,49,2
4727,2012-12-10,12,December,2012,4,10,345,1,Monday,50,2
4728,2012-12-11,12,December,2012,4,11,346,2,Tuesday,50,2
4729,2012-12-12,12,December,2012,4,12,347,3,Wednesday,50,2
4730,2012-12-13,12,December,2012,4,13,348,4,Thursday,50,2
4731,2012-12-14,12,December,2012,4,14,349,5,Friday,50,2
4732,2012-12-15,12,December,2012,4,15,350,6,Saturday,50,3
4733,2012-12-16,12,December,2012,4,16,351,7,Sunday,50,3
4734,2012-12-17,12,December,2012,4,17,352,1,Monday,51,3
4735,2012-12-18,12,December,2012,4,18,353,2,Tuesday,51,3
4736,2012-12-19,12,December,2012,4,19,354,3,Wednesday,51,3
4737,2012-12-20,12,December,2012,4,20,355,4,Thursday,51,3
4738,2012-12-21,12,December,2012,4,21,356,5,Friday,51,3
4739,2012-12-22,12,December,2012,4,22,357,6,Saturday,51,4
4740,2012-12-23,12,December,2012,4,23,358,7,Sunday,51,4
4741,2012-12-24,12,December,2012,4,24,359,1,Monday,52,4
4742,2012-12-25,12,December,2012,4,25,360,2,Tuesday,52,4
4743,2012-12-26,12,December,2012,4,26,361,3,Wednesday,52,4
4744,2012-12-27,12,December,2012,4,27,362,4,Thursday,52,4
4745,2012-12-28,12,December,2012,4,28,363,5,Friday,52,4
4746,2012-12-29,12,December,2012,4,29,364,6,Saturday,52,5
4747,2012-12-30,12,December,2012,4,30,365,7,Sunday,52,5
4748,2012-12-31,12,December,2012,4,31,366,1,Monday,1,5
4749,2013-01-01,1,January,2013,1,1,1,2,Tuesday,1,1
4750,2013-01-02,1,January,2013,1,2,2,3,Wednesday,1,1
4751,2013-01-03,1,January,2013,1,3,3,4,Thursday,1,1
4752,2013-01-04,1,January,2013,1,4,4,5,Friday,1,1
4753,2013-01-05,1,January,2013,1,5,5,6,Saturday,1,1
4754,2013-01-06,1,January,2013,1,6,6,7,Sunday,1,1
4755,2013-01-07,1,January,2013,1,7,7,1,Monday,2,1
4756,2013-01-08,1,January,2013,1,8,8,2,Tuesday,2,2
4757,2013-01-09,1,January,2013,1,9,9,3,Wednesday,2,2
4758,2013-01-10,1,January,2013,1,10,10,4,Thursday,2,2
4759,2013-01-11,1,January,2013,1,11,11,5,Friday,2,2
4760,2013-01-12,1,January,2013,1,12,12,6,Saturday,2,2
4761,2013-01-13,1,January,2013,1,13,13,7,Sunday,2,2
4762,2013-01-14,1,January,2013,1,14,14,1,Monday,3,2
4763,2013-01-15,1,January,2013,1,15,15,2,Tuesday,3,3
4764,2013-01-16,1,January,2013,1,16,16,3,Wednesday,3,3
4765,2013-01-17,1,January,2013,1,17,17,4,Thursday,3,3
4766,2013-01-18,1,January,2013,1,18,18,5,Friday,3,3
4767,2013-01-19,1,January,2013,1,19,19,6,Saturday,3,3
4768,2013-01-20,1,January,2013,1,20,20,7,Sunday,3,3
4769,2013-01-21,1,January,2013,1,21,21,1,Monday,4,3
4770,2013-01-22,1,January,2013,1,22,22,2,Tuesday,4,4
4771,2013-01-23,1,January,2013,1,23,23,3,Wednesday,4,4
4772,2013-01-24,1,January,2013,1,24,24,4,Thursday,4,4
4773,2013-01-25,1,January,2013,1,25,25,5,Friday,4,4
4774,2013-01-26,1,January,2013,1,26,26,6,Saturday,4,4
4775,2013-01-27,1,January,2013,1,27,27,7,Sunday,4,4
4776,2013-01-28,1,January,2013,1,28,28,1,Monday,5,4
4777,2013-01-29,1,January,2013,1,29,29,2,Tuesday,5,5
4778,2013-01-30,1,January,2013,1,30,30,3,Wednesday,5,5
4779,2013-01-31,1,January,2013,1,31,31,4,Thursday,5,5
4780,2013-02-01,2,February,2013,1,1,32,5,Friday,5,1
4781,2013-02-02,2,February,2013,1,2,33,6,Saturday,5,1
4782,2013-02-03,2,February,2013,1,3,34,7,Sunday,5,1
4783,2013-02-04,2,February,2013,1,4,35,1,Monday,6,1
4784,2013-02-05,2,February,2013,1,5,36,2,Tuesday,6,1
4785,2013-02-06,2,February,2013,1,6,37,3,Wednesday,6,1
4786,2013-02-07,2,February,2013,1,7,38,4,Thursday,6,1
4787,2013-02-08,2,February,2013,1,8,39,5,Friday,6,2
4788,2013-02-09,2,February,2013,1,9,40,6,Saturday,6,2
4789,2013-02-10,2,February,2013,1,10,41,7,Sunday,6,2
4790,2013-02-11,2,February,2013,1,11,42,1,Monday,7,2
4791,2013-02-12,2,February,2013,1,12,43,2,Tuesday,7,2
4792,2013-02-13,2,February,2013,1,13,44,3,Wednesday,7,2
4793,2013-02-14,2,February,2013,1,14,45,4,Thursday,7,2
4794,2013-02-15,2,February,2013,1,15,46,5,Friday,7,3
4795,2013-02-16,2,February,2013,1,16,47,6,Saturday,7,3
4796,2013-02-17,2,February,2013,1,17,48,7,Sunday,7,3
4797,2013-02-18,2,February,2013,1,18,49,1,Monday,8,3
4798,2013-02-19,2,February,2013,1,19,50,2,Tuesday,8,3
4799,2013-02-20,2,February,2013,1,20,51,3,Wednesday,8,3
4800,2013-02-21,2,February,2013,1,21,52,4,Thursday,8,3
4801,2013-02-22,2,February,2013,1,22,53,5,Friday,8,4
4802,2013-02-23,2,February,2013,1,23,54,6,Saturday,8,4
4803,2013-02-24,2,February,2013,1,24,55,7,Sunday,8,4
4804,2013-02-25,2,February,2013,1,25,56,1,Monday,9,4
4805,2013-02-26,2,February,2013,1,26,57,2,Tuesday,9,4
4806,2013-02-27,2,February,2013,1,27,58,3,Wednesday,9,4
4807,2013-02-28,2,February,2013,1,28,59,4,Thursday,9,4
4808,2013-03-01,3,March,2013,1,1,60,5,Friday,9,1
4809,2013-03-02,3,March,2013,1,2,61,6,Saturday,9,1
4810,2013-03-03,3,March,2013,1,3,62,7,Sunday,9,1
4811,2013-03-04,3,March,2013,1,4,63,1,Monday,10,1
4812,2013-03-05,3,March,2013,1,5,64,2,Tuesday,10,1
4813,2013-03-06,3,March,2013,1,6,65,3,Wednesday,10,1
4814,2013-03-07,3,March,2013,1,7,66,4,Thursday,10,1
4815,2013-03-08,3,March,2013,1,8,67,5,Friday,10,2
4816,2013-03-09,3,March,2013,1,9,68,6,Saturday,10,2
4817,2013-03-10,3,March,2013,1,10,69,7,Sunday,10,2
4818,2013-03-11,3,March,2013,1,11,70,1,Monday,11,2
4819,2013-03-12,3,March,2013,1,12,71,2,Tuesday,11,2
4820,2013-03-13,3,March,2013,1,13,72,3,Wednesday,11,2
4821,2013-03-14,3,March,2013,1,14,73,4,Thursday,11,2
4822,2013-03-15,3,March,2013,1,15,74,5,Friday,11,3
4823,2013-03-16,3,March,2013,1,16,75,6,Saturday,11,3
4824,2013-03-17,3,March,2013,1,17,76,7,Sunday,11,3
4825,2013-03-18,3,March,2013,1,18,77,1,Monday,12,3
4826,2013-03-19,3,March,2013,1,19,78,2,Tuesday,12,3
4827,2013-03-20,3,March,2013,1,20,79,3,Wednesday,12,3
4828,2013-03-21,3,March,2013,1,21,80,4,Thursday,12,3
4829,2013-03-22,3,March,2013,1,22,81,5,Friday,12,4
4830,2013-03-23,3,March,2013,1,23,82,6,Saturday,12,4
4831,2013-03-24,3,March,2013,1,24,83,7,Sunday,12,4
4832,2013-03-25,3,March,2013,1,25,84,1,Monday,13,4
4833,2013-03-26,3,March,2013,1,26,85,2,Tuesday,13,4
4834,2013-03-27,3,March,2013,1,27,86,3,Wednesday,13,4
4835,2013-03-28,3,March,2013,1,28,87,4,Thursday,13,4
4836,2013-03-29,3,March,2013,1,29,88,5,Friday,13,5
4837,2013-03-30,3,March,2013,1,30,89,6,Saturday,13,5
4838,2013-03-31,3,March,2013,1,31,90,7,Sunday,13,5
4839,2013-04-01,4,April,2013,2,1,91,1,Monday,14,1
4840,2013-04-02,4,April,2013,2,2,92,2,Tuesday,14,1
4841,2013-04-03,4,April,2013,2,3,93,3,Wednesday,14,1
4842,2013-04-04,4,April,2013,2,4,94,4,Thursday,14,1
4843,2013-04-05,4,April,2013,2,5,95,5,Friday,14,1
4844,2013-04-06,4,April,2013,2,6,96,6,Saturday,14,1
4845,2013-04-07,4,April,2013,2,7,97,7,Sunday,14,1
4846,2013-04-08,4,April,2013,2,8,98,1,Monday,15,2
4847,2013-04-09,4,April,2013,2,9,99,2,Tuesday,15,2
4848,2013-04-10,4,April,2013,2,10,100,3,Wednesday,15,2
4849,2013-04-11,4,April,2013,2,11,101,4,Thursday,15,2
4850,2013-04-12,4,April,2013,2,12,102,5,Friday,15,2
4851,2013-04-13,4,April,2013,2,13,103,6,Saturday,15,2
4852,2013-04-14,4,April,2013,2,14,104,7,Sunday,15,2
4853,2013-04-15,4,April,2013,2,15,105,1,Monday,16,3
4854,2013-04-16,4,April,2013,2,16,106,2,Tuesday,16,3
4855,2013-04-17,4,April,2013,2,17,107,3,Wednesday,16,3
4856,2013-04-18,4,April,2013,2,18,108,4,Thursday,16,3
4857,2013-04-19,4,April,2013,2,19,109,5,Friday,16,3
4858,2013-04-20,4,April,2013,2,20,110,6,Saturday,16,3
4859,2013-04-21,4,April,2013,2,21,111,7,Sunday,16,3
4860,2013-04-22,4,April,2013,2,22,112,1,Monday,17,4
4861,2013-04-23,4,April,2013,2,23,113,2,Tuesday,17,4
4862,2013-04-24,4,April,2013,2,24,114,3,Wednesday,17,4
4863,2013-04-25,4,April,2013,2,25,115,4,Thursday,17,4
4864,2013-04-26,4,April,2013,2,26,116,5,Friday,17,4
4865,2013-04-27,4,April,2013,2,27,117,6,Saturday,17,4
4866,2013-04-28,4,April,2013,2,28,118,7,Sunday,17,4
4867,2013-04-29,4,April,2013,2,29,119,1,Monday,18,5
4868,2013-04-30,4,April,2013,2,30,120,2,Tuesday,18,5
4869,2013-05-01,5,May,2013,2,1,121,3,Wednesday,18,1
4870,2013-05-02,5,May,2013,2,2,122,4,Thursday,18,1
4871,2013-05-03,5,May,2013,2,3,123,5,Friday,18,1
4872,2013-05-04,5,May,2013,2,4,124,6,Saturday,18,1
4873,2013-05-05,5,May,2013,2,5,125,7,Sunday,18,1
4874,2013-05-06,5,May,2013,2,6,126,1,Monday,19,1
4875,2013-05-07,5,May,2013,2,7,127,2,Tuesday,19,1
4876,2013-05-08,5,May,2013,2,8,128,3,Wednesday,19,2
4877,2013-05-09,5,May,2013,2,9,129,4,Thursday,19,2
4878,2013-05-10,5,May,2013,2,10,130,5,Friday,19,2
4879,2013-05-11,5,May,2013,2,11,131,6,Saturday,19,2
4880,2013-05-12,5,May,2013,2,12,132,7,Sunday,19,2
4881,2013-05-13,5,May,2013,2,13,133,1,Monday,20,2
4882,2013-05-14,5,May,2013,2,14,134,2,Tuesday,20,2
4883,2013-05-15,5,May,2013,2,15,135,3,Wednesday,20,3
4884,2013-05-16,5,May,2013,2,16,136,4,Thursday,20,3
4885,2013-05-17,5,May,2013,2,17,137,5,Friday,20,3
4886,2013-05-18,5,May,2013,2,18,138,6,Saturday,20,3
4887,2013-05-19,5,May,2013,2,19,139,7,Sunday,20,3
4888,2013-05-20,5,May,2013,2,20,140,1,Monday,21,3
4889,2013-05-21,5,May,2013,2,21,141,2,Tuesday,21,3
4890,2013-05-22,5,May,2013,2,22,142,3,Wednesday,21,4
4891,2013-05-23,5,May,2013,2,23,143,4,Thursday,21,4
4892,2013-05-24,5,May,2013,2,24,144,5,Friday,21,4
4893,2013-05-25,5,May,2013,2,25,145,6,Saturday,21,4
4894,2013-05-26,5,May,2013,2,26,146,7,Sunday,21,4
4895,2013-05-27,5,May,2013,2,27,147,1,Monday,22,4
4896,2013-05-28,5,May,2013,2,28,148,2,Tuesday,22,4
4897,2013-05-29,5,May,2013,2,29,149,3,Wednesday,22,5
4898,2013-05-30,5,May,2013,2,30,150,4,Thursday,22,5
4899,2013-05-31,5,May,2013,2,31,151,5,Friday,22,5
4900,2013-06-01,6,June,2013,2,1,152,6,Saturday,22,1
4901,2013-06-02,6,June,2013,2,2,153,7,Sunday,22,1
4902,2013-06-03,6,June,2013,2,3,154,1,Monday,23,1
4903,2013-06-04,6,June,2013,2,4,155,2,Tuesday,23,1
4904,2013-06-05,6,June,2013,2,5,156,3,Wednesday,23,1
4905,2013-06-06,6,June,2013,2,6,157,4,Thursday,23,1
4906,2013-06-07,6,June,2013,2,7,158,5,Friday,23,1
4907,2013-06-08,6,June,2013,2,8,159,6,Saturday,23,2
4908,2013-06-09,6,June,2013,2,9,160,7,Sunday,23,2
4909,2013-06-10,6,June,2013,2,10,161,1,Monday,24,2
4910,2013-06-11,6,June,2013,2,11,162,2,Tuesday,24,2
4911,2013-06-12,6,June,2013,2,12,163,3,Wednesday,24,2
4912,2013-06-13,6,June,2013,2,13,164,4,Thursday,24,2
4913,2013-06-14,6,June,2013,2,14,165,5,Friday,24,2
4914,2013-06-15,6,June,2013,2,15,166,6,Saturday,24,3
4915,2013-06-16,6,June,2013,2,16,167,7,Sunday,24,3
4916,2013-06-17,6,June,2013,2,17,168,1,Monday,25,3
4917,2013-06-18,6,June,2013,2,18,169,2,Tuesday,25,3
4918,2013-06-19,6,June,2013,2,19,170,3,Wednesday,25,3
4919,2013-06-20,6,June,2013,2,20,171,4,Thursday,25,3
4920,2013-06-21,6,June,2013,2,21,172,5,Friday,25,3
4921,2013-06-22,6,June,2013,2,22,173,6,Saturday,25,4
4922,2013-06-23,6,June,2013,2,23,174,7,Sunday,25,4
4923,2013-06-24,6,June,2013,2,24,175,1,Monday,26,4
4924,2013-06-25,6,June,2013,2,25,176,2,Tuesday,26,4
4925,2013-06-26,6,June,2013,2,26,177,3,Wednesday,26,4
4926,2013-06-27,6,June,2013,2,27,178,4,Thursday,26,4
4927,2013-06-28,6,June,2013,2,28,179,5,Friday,26,4
4928,2013-06-29,6,June,2013,2,29,180,6,Saturday,26,5
4929,2013-06-30,6,June,2013,2,30,181,7,Sunday,26,5
4930,2013-07-01,7,July,2013,3,1,182,1,Monday,27,1
4931,2013-07-02,7,July,2013,3,2,183,2,Tuesday,27,1
4932,2013-07-03,7,July,2013,3,3,184,3,Wednesday,27,1
4933,2013-07-04,7,July,2013,3,4,185,4,Thursday,27,1
4934,2013-07-05,7,July,2013,3,5,186,5,Friday,27,1
4935,2013-07-06,7,July,2013,3,6,187,6,Saturday,27,1
4936,2013-07-07,7,July,2013,3,7,188,7,Sunday,27,1
4937,2013-07-08,7,July,2013,3,8,189,1,Monday,28,2
4938,2013-07-09,7,July,2013,3,9,190,2,Tuesday,28,2
4939,2013-07-10,7,July,2013,3,10,191,3,Wednesday,28,2
4940,2013-07-11,7,July,2013,3,11,192,4,Thursday,28,2
4941,2013-07-12,7,July,2013,3,12,193,5,Friday,28,2
4942,2013-07-13,7,July,2013,3,13,194,6,Saturday,28,2
4943,2013-07-14,7,July,2013,3,14,195,7,Sunday,28,2
4944,2013-07-15,7,July,2013,3,15,196,1,Monday,29,3
4945,2013-07-16,7,July,2013,3,16,197,2,Tuesday,29,3
4946,2013-07-17,7,July,2013,3,17,198,3,Wednesday,29,3
4947,2013-07-18,7,July,2013,3,18,199,4,Thursday,29,3
4948,2013-07-19,7,July,2013,3,19,200,5,Friday,29,3
4949,2013-07-20,7,July,2013,3,20,201,6,Saturday,29,3
4950,2013-07-21,7,July,2013,3,21,202,7,Sunday,29,3
4951,2013-07-22,7,July,2013,3,22,203,1,Monday,30,4
4952,2013-07-23,7,July,2013,3,23,204,2,Tuesday,30,4
4953,2013-07-24,7,July,2013,3,24,205,3,Wednesday,30,4
4954,2013-07-25,7,July,2013,3,25,206,4,Thursday,30,4
4955,2013-07-26,7,July,2013,3,26,207,5,Friday,30,4
4956,2013-07-27,7,July,2013,3,27,208,6,Saturday,30,4
4957,2013-07-28,7,July,2013,3,28,209,7,Sunday,30,4
4958,2013-07-29,7,July,2013,3,29,210,1,Monday,31,5
4959,2013-07-30,7,July,2013,3,30,211,2,Tuesday,31,5
4960,2013-07-31,7,July,2013,3,31,212,3,Wednesday,31,5
4961,2013-08-01,8,August,2013,3,1,213,4,Thursday,31,1
4962,2013-08-02,8,August,2013,3,2,214,5,Friday,31,1
4963,2013-08-03,8,August,2013,3,3,215,6,Saturday,31,1
4964,2013-08-04,8,August,2013,3,4,216,7,Sunday,31,1
4965,2013-08-05,8,August,2013,3,5,217,1,Monday,32,1
4966,2013-08-06,8,August,2013,3,6,218,2,Tuesday,32,1
4967,2013-08-07,8,August,2013,3,7,219,3,Wednesday,32,1
4968,2013-08-08,8,August,2013,3,8,220,4,Thursday,32,2
4969,2013-08-09,8,August,2013,3,9,221,5,Friday,32,2
4970,2013-08-10,8,August,2013,3,10,222,6,Saturday,32,2
4971,2013-08-11,8,August,2013,3,11,223,7,Sunday,32,2
4972,2013-08-12,8,August,2013,3,12,224,1,Monday,33,2
4973,2013-08-13,8,August,2013,3,13,225,2,Tuesday,33,2
4974,2013-08-14,8,August,2013,3,14,226,3,Wednesday,33,2
4975,2013-08-15,8,August,2013,3,15,227,4,Thursday,33,3
4976,2013-08-16,8,August,2013,3,16,228,5,Friday,33,3
4977,2013-08-17,8,August,2013,3,17,229,6,Saturday,33,3
4978,2013-08-18,8,August,2013,3,18,230,7,Sunday,33,3
4979,2013-08-19,8,August,2013,3,19,231,1,Monday,34,3
4980,2013-08-20,8,August,2013,3,20,232,2,Tuesday,34,3
4981,2013-08-21,8,August,2013,3,21,233,3,Wednesday,34,3
4982,2013-08-22,8,August,2013,3,22,234,4,Thursday,34,4
4983,2013-08-23,8,August,2013,3,23,235,5,Friday,34,4
4984,2013-08-24,8,August,2013,3,24,236,6,Saturday,34,4
4985,2013-08-25,8,August,2013,3,25,237,7,Sunday,34,4
4986,2013-08-26,8,August,2013,3,26,238,1,Monday,35,4
4987,2013-08-27,8,August,2013,3,27,239,2,Tuesday,35,4
4988,2013-08-28,8,August,2013,3,28,240,3,Wednesday,35,4
4989,2013-08-29,8,August,2013,3,29,241,4,Thursday,35,5
4990,2013-08-30,8,August,2013,3,30,242,5,Friday,35,5
4991,2013-08-31,8,August,2013,3,31,243,6,Saturday,35,5
4992,2013-09-01,9,September,2013,3,1,244,7,Sunday,35,1
4993,2013-09-02,9,September,2013,3,2,245,1,Monday,36,1
4994,2013-09-03,9,September,2013,3,3,246,2,Tuesday,36,1
4995,2013-09-04,9,September,2013,3,4,247,3,Wednesday,36,1
4996,2013-09-05,9,September,2013,3,5,248,4,Thursday,36,1
4997,2013-09-06,9,September,2013,3,6,249,5,Friday,36,1
4998,2013-09-07,9,September,2013,3,7,250,6,Saturday,36,1
4999,2013-09-08,9,September,2013,3,8,251,7,Sunday,36,2
5000,2013-09-09,9,September,2013,3,9,252,1,Monday,37,2
