transaction_id,transaction_amount,transaction_date,payment_method
2006,1720223.11,2010-06-08 09:53:36,Check
2007,491852.69,2023-12-17 01:36:42,Cash
2008,892768.1,2015-06-06 06:24:12,Online Transfer
2009,1675878.59,2014-10-26 21:29:55,Online Transfer
2010,730251.09,2000-12-14 01:11:30,Credit Card
2011,783351.55,2015-05-06 20:21:17,Cash
2012,1534895.56,2022-01-22 16:52:04,Credit Card
2013,876525.94,2015-08-08 05:33:25,Cash
2014,675392.87,2016-02-01 13:25:44,Debit Card
2015,1867676.22,2000-03-09 20:46:34,Check
2016,682513.83,2019-02-12 23:49:49,Check
2017,637136.54,2020-09-22 08:21:32,Debit Card
2018,825183.66,2010-05-11 17:53:54,Check
2019,1592154.8,2022-03-09 12:27:58,Online Transfer
2020,1866258.88,2001-03-09 14:29:49,Credit Card
2021,1568158.2,2000-02-28 20:59:41,Cash
2022,239690.34,2003-04-09 09:46:39,Cash
2023,325380.94,2023-04-06 01:17:01,Credit Card
2024,1087998.11,2003-06-28 03:49:30,Check
2025,1223969.42,2012-02-01 11:45:10,Debit Card
2026,1816937.98,2002-08-12 07:51:34,Cash
2027,640844.56,2012-02-23 07:10:52,Online Transfer
2028,1566183.6,2005-11-12 13:45:59,Debit Card
2029,740050.71,2018-01-05 06:01:37,Mobile Payment
2030,213117.39,2007-01-23 15:55:32,Credit Card
2031,1337028.93,2001-06-27 08:10:48,Debit Card
2032,399770.48,2003-09-24 15:29:28,Debit Card
2033,310030.42,2001-11-14 10:23:28,Cash
2034,208701.57,2023-09-27 15:59:25,Debit Card
2035,187197.31,2017-01-31 03:58:35,Online Transfer
2036,1898388.77,2013-01-22 23:25:23,Check
2037,1845450.08,2015-02-23 00:02:06,Mobile Payment
2038,1041182.88,2003-12-16 06:36:37,Mobile Payment
2039,749780.13,2019-12-09 12:29:00,Check
2040,1328029.36,2019-02-16 20:51:01,Check
2041,1237883.72,2011-03-18 23:02:16,Debit Card
2042,87714.81,2020-01-15 00:52:35,Credit Card
2043,1824017.11,2005-04-24 12:16:24,Check
2044,1127280.07,2012-04-09 02:45:36,Mobile Payment
2045,411287.06,2005-08-24 06:02:24,Cash
2046,1306678.19,2015-07-24 16:12:08,Check
2047,142526.7,2010-01-08 04:48:20,Online Transfer
2048,1673083.79,2008-10-03 02:28:31,Credit Card
2049,181201.12,2001-11-10 04:05:16,Check
2050,601838.26,2015-10-08 06:27:49,Credit Card
2051,1402212.82,2023-06-19 10:09:50,Check
2052,468507.23,2013-05-13 06:04:30,Mobile Payment
2053,1119193.07,2000-08-03 19:10:58,Check
2054,171051.45,2001-10-24 13:24:55,Credit Card
2055,848488.59,2009-06-13 06:56:18,Debit Card
2056,1669495.47,2019-02-10 14:19:58,Credit Card
2057,211941.75,2012-12-13 21:04:19,Credit Card
2058,326978.49,2007-03-05 10:03:32,Mobile Payment
2059,1625510.38,2012-06-10 10:55:53,Cash
2060,899009.4,2002-08-07 17:43:58,Cash
2061,1855920.28,2022-12-14 09:07:06,Online Transfer
2062,1075589.53,2009-05-02 21:01:43,Check
2063,1932897.29,2006-04-09 19:50:45,Debit Card
2064,1999619.86,2008-08-24 16:26:45,Debit Card
2065,1173163.76,2010-11-30 09:23:41,Debit Card
2066,1849296.91,2000-11-02 16:55:29,Credit Card
2067,1523869.86,2005-05-09 09:15:34,Check
2068,1851061.2,2013-07-14 23:51:42,Cash
2069,871126.2,2003-06-28 08:49:51,Credit Card
2070,1705124.9,2006-08-22 20:34:38,Cash
2071,1413157.18,2017-11-19 18:41:30,Cash
2072,1323915.93,2021-07-31 09:19:48,Mobile Payment
2073,229687.03,2011-06-11 17:14:02,Credit Card
2074,1676576.47,2007-12-31 15:18:40,Debit Card
2075,1866558.14,2001-05-16 23:45:48,Mobile Payment
2076,1345069.78,2017-09-08 00:03:13,Online Transfer
2077,732989.79,2010-11-17 11:02:20,Mobile Payment
2078,1690435.75,2018-06-11 00:29:00,Mobile Payment
2079,167921.28,2001-09-03 03:00:00,Check
2080,1112576.33,2011-02-13 20:32:56,Credit Card
2081,92513.18,2014-12-17 10:57:46,Debit Card
2082,827123.54,2013-09-12 06:25:19,Check
2083,1140971.53,2009-02-06 08:28:37,Mobile Payment
2084,1955674.41,2004-09-01 05:01:16,Mobile Payment
2085,1538452.86,2017-01-02 09:52:42,Mobile Payment
2086,1907713.1,2021-04-05 16:41:23,Mobile Payment
2087,1030746.04,2023-06-06 22:40:57,Credit Card
2088,1760916.6,2009-11-08 01:51:25,Cash
2089,1887519.11,2015-08-15 17:56:03,Check
2090,1799713.47,2023-12-24 18:57:19,Cash
2091,169184.99,2023-10-02 05:25:26,Check
2092,688816.6,2020-03-13 06:11:16,Credit Card
2093,997832.09,2017-06-29 09:29:13,Cash
2094,1730419.82,2011-05-09 21:36:47,Check
2095,613775.0,2006-04-23 12:09:01,Cash
2096,1492622.53,2018-05-27 06:18:52,Online Transfer
2097,1993165.98,2005-05-28 02:57:58,Online Transfer
2098,1018021.41,2010-09-15 22:21:07,Check
2099,827469.55,2005-09-25 21:56:18,Check
2100,672969.89,2000-03-17 16:09:02,Check
2101,1403734.34,2002-11-09 17:10:53,Online Transfer
2102,387695.15,2015-11-27 16:59:40,Mobile Payment
2103,612650.91,2001-11-14 08:05:40,Debit Card
2104,615788.1,2002-02-09 06:39:27,Mobile Payment
2105,1462602.79,2012-03-03 14:43:34,Debit Card
2106,1591914.02,2009-08-15 20:40:15,Check
2107,1067396.64,2014-08-17 07:49:56,Credit Card
2108,1323473.94,2021-11-02 14:26:28,Cash
2109,301307.25,2014-04-16 14:43:22,Online Transfer
2110,1503226.84,2002-10-15 10:07:53,Cash
2111,1388342.59,2012-12-10 19:20:45,Debit Card
2112,1289670.11,2014-12-08 07:14:32,Mobile Payment
2113,1421520.07,2003-02-20 10:29:35,Online Transfer
2114,1872531.57,2021-01-18 04:44:41,Credit Card
2115,876398.08,2015-03-15 22:14:50,Cash
2116,588883.3,2010-05-30 20:03:31,Debit Card
2117,1997562.35,2015-10-16 21:04:25,Cash
2118,783901.08,2023-09-30 09:44:55,Debit Card
2119,1989628.9,2010-01-21 09:31:07,Mobile Payment
2120,1595730.62,2020-04-08 13:24:06,Check
2121,942241.61,2007-06-24 09:44:04,Online Transfer
2122,102303.24,2006-06-10 03:57:31,Mobile Payment
2123,174211.15,2014-11-02 13:17:12,Mobile Payment
2124,1416506.06,2015-05-09 16:39:51,Credit Card
2125,1125615.85,2020-08-18 04:02:46,Check
2126,276683.37,2004-04-12 06:14:20,Debit Card
2127,753646.84,2013-12-22 06:26:00,Online Transfer
2128,269242.39,2017-03-23 04:35:32,Debit Card
2129,452960.98,2007-04-29 16:11:42,Cash
2130,94040.7,2013-10-21 12:22:58,Debit Card
2131,1681572.99,2005-06-06 19:32:59,Credit Card
2132,493770.38,2003-08-18 15:41:52,Cash
2133,981882.68,2008-08-22 08:55:13,Debit Card
2134,481997.62,2005-04-06 07:22:19,Debit Card
2135,1879813.0,2006-10-21 17:21:46,Check
2136,1759882.7,2013-01-28 05:47:06,Cash
2137,1035169.81,2002-02-23 02:35:38,Debit Card
2138,942371.87,2009-07-03 02:31:31,Credit Card
2139,628508.4,2009-08-29 00:03:56,Debit Card
2140,1237482.42,2023-07-10 03:19:53,Check
2141,639856.78,2017-09-10 09:03:33,Mobile Payment
2142,1271811.96,2010-03-11 02:24:25,Online Transfer
2143,1597768.36,2019-11-15 02:49:06,Credit Card
2144,1288313.71,2012-12-22 07:19:43,Debit Card
2145,1294718.01,2011-10-01 16:06:49,Credit Card
2146,1762850.5,2013-10-21 01:03:40,Check
2147,112053.47,2023-12-21 08:45:26,Online Transfer
2148,133890.43,2009-02-14 12:52:56,Credit Card
2149,495681.62,2008-03-11 18:40:19,Debit Card
2150,176613.3,2010-12-25 14:51:54,Debit Card
2151,811060.65,2006-05-09 11:34:10,Check
2152,1081694.36,2004-06-25 00:47:08,Debit Card
2153,446968.83,2002-08-15 11:39:19,Mobile Payment
2154,1739460.16,2001-04-01 00:13:22,Check
2155,689441.97,2018-05-25 23:51:32,Check
2156,514318.48,2010-12-22 19:59:30,Mobile Payment
2157,1677310.47,2020-05-18 05:03:41,Online Transfer
2158,1401544.96,2022-07-30 06:42:22,Online Transfer
2159,458635.24,2015-04-25 03:03:31,Online Transfer
2160,733142.47,2022-04-04 02:34:24,Mobile Payment
2161,464740.03,2002-03-04 19:18:20,Cash
2162,567472.45,2020-03-16 11:01:37,Cash
2163,1058089.82,2002-10-01 18:58:30,Debit Card
2164,1554505.16,2020-07-05 23:39:42,Mobile Payment
2165,753348.87,2022-03-17 03:54:33,Cash
2166,1754077.02,2017-12-05 00:24:54,Credit Card
2167,616993.72,2010-12-21 16:56:29,Check
2168,1366767.25,2006-02-06 23:19:47,Credit Card
2169,211601.41,2021-07-27 03:25:47,Online Transfer
2170,1012874.48,2008-12-24 16:09:07,Credit Card
2171,588598.67,2014-04-03 09:00:54,Debit Card
2172,485574.23,2012-03-25 05:52:16,Debit Card
2173,502018.36,2018-12-26 05:55:33,Cash
2174,1901565.4,2019-08-22 18:13:17,Cash
2175,693433.38,2013-01-19 18:24:32,Cash
2176,829185.02,2018-09-02 04:28:19,Check
2177,1930445.0,2009-06-30 05:46:13,Cash
2178,1787980.59,2012-01-09 11:42:31,Credit Card
2179,965134.67,2022-07-20 09:19:44,Debit Card
2180,848199.89,2001-10-24 00:31:48,Online Transfer
2181,479980.48,2004-08-25 02:59:49,Cash
2182,1782117.22,2015-12-04 21:14:20,Credit Card
2183,1241724.66,2004-08-07 22:40:51,Mobile Payment
2184,671420.18,2020-08-24 02:41:48,Check
2185,1059646.03,2002-06-25 07:20:25,Credit Card
2186,1509594.5,2015-02-22 13:00:41,Check
2187,695930.71,2020-09-22 04:55:51,Check
2188,938222.63,2014-07-18 09:39:08,Debit Card
2189,385945.38,2019-06-16 07:13:13,Credit Card
2190,699047.46,2023-07-05 12:43:08,Check
2191,970824.75,2020-06-09 16:24:51,Mobile Payment
2192,1300827.05,2005-04-19 05:26:54,Online Transfer
2193,257422.73,2004-07-07 10:42:47,Debit Card
2194,167710.62,2007-01-23 02:22:36,Credit Card
2195,836000.06,2009-04-12 13:39:27,Check
2196,1141087.71,2007-04-26 04:13:15,Debit Card
2197,443200.95,2012-07-10 21:11:07,Credit Card
2198,1395545.02,2003-05-13 08:46:55,Debit Card
2199,1997300.71,2010-11-27 05:06:28,Mobile Payment
2200,101002.58,2010-09-30 20:53:35,Mobile Payment
2201,1150090.25,2016-02-02 14:34:10,Mobile Payment
2202,758516.19,2012-02-17 15:49:56,Mobile Payment
2203,1512265.71,2008-03-28 19:07:59,Debit Card
2204,1869445.9,2018-06-03 00:23:21,Credit Card
2205,1662533.79,2022-02-07 14:59:12,Credit Card
2206,874939.67,2003-08-20 08:32:27,Cash
2207,1943361.39,2003-09-18 00:45:48,Debit Card
2208,167812.46,2018-12-30 05:54:14,Debit Card
2209,1810669.76,2012-10-25 06:41:03,Credit Card
2210,1922082.01,2001-11-19 07:39:15,Check
2211,1422449.8,2023-11-17 04:22:25,Mobile Payment
2212,1595327.48,2020-03-01 01:45:33,Online Transfer
2213,1747844.74,2011-11-06 07:54:07,Mobile Payment
2214,343761.82,2010-05-21 23:00:38,Mobile Payment
2215,556728.42,2021-10-11 19:46:09,Mobile Payment
2216,105211.91,2009-12-05 21:15:27,Cash
2217,303238.65,2002-01-26 11:53:21,Check
2218,111009.42,2017-08-15 15:58:27,Online Transfer
2219,1741089.6,2016-07-20 17:24:47,Cash
2220,768312.78,2023-12-10 13:45:52,Cash
2221,137117.97,2016-03-01 10:40:43,Online Transfer
2222,1164063.47,2020-09-16 20:43:07,Cash
2223,161763.56,2013-12-08 14:40:31,Credit Card
2224,1404493.68,2020-08-03 19:44:13,Check
2225,1526693.81,2007-02-28 23:43:34,Online Transfer
2226,136862.93,2020-12-28 16:57:10,Mobile Payment
2227,1136822.3,2013-01-24 22:29:01,Online Transfer
2228,578964.21,2018-06-28 05:28:32,Debit Card
2229,676217.77,2002-10-08 20:26:42,Credit Card
2230,1436285.83,2023-01-12 23:36:08,Online Transfer
2231,1857384.7,2018-01-12 03:20:28,Debit Card
2232,350846.34,2017-09-17 09:38:33,Cash
2233,474046.37,2020-04-21 12:48:53,Cash
2234,95086.95,2002-11-21 08:47:17,Cash
2235,258074.34,2012-02-02 00:31:25,Debit Card
2236,1820167.9,2023-10-06 18:42:27,Mobile Payment
2237,1393230.67,2017-01-29 03:27:16,Credit Card
2238,1550120.2,2014-12-19 20:56:49,Online Transfer
2239,102137.7,2014-09-27 08:24:13,Online Transfer
2240,440576.88,2004-09-24 08:18:34,Credit Card
2241,513309.82,2000-05-06 10:09:57,Mobile Payment
2242,1473174.55,2011-06-21 08:41:06,Credit Card
2243,1830753.01,2023-06-07 15:25:54,Check
2244,1871193.17,2013-06-16 10:30:58,Online Transfer
2245,1785601.22,2023-04-16 04:05:48,Debit Card
2246,1714083.25,2015-09-14 04:52:16,Mobile Payment
2247,459510.55,2002-01-25 10:05:35,Mobile Payment
2248,817779.06,2003-01-01 10:40:41,Check
2249,1254188.4,2021-03-06 09:34:01,Mobile Payment
2250,434323.31,2001-09-20 20:29:31,Credit Card
2251,193784.33,2017-12-26 01:18:52,Cash
2252,1013187.47,2015-07-04 14:37:07,Cash
2253,638536.48,2022-04-21 03:14:12,Credit Card
2254,1342883.29,2019-09-27 17:32:19,Debit Card
2255,1158084.8,2010-09-27 18:13:28,Credit Card
2256,698901.06,2016-10-17 03:22:14,Debit Card
2257,1846141.03,2001-02-13 03:19:43,Mobile Payment
2258,1771847.41,2018-11-26 23:18:25,Mobile Payment
2259,432675.21,2016-03-16 13:09:13,Debit Card
2260,507859.31,2002-07-30 21:42:27,Check
2261,1471363.4,2008-11-24 23:23:03,Mobile Payment
2262,1553700.46,2020-10-29 04:36:34,Check
2263,1027843.73,2020-10-08 03:16:37,Online Transfer
2264,1280109.84,2012-06-12 10:39:33,Credit Card
2265,1643419.14,2020-03-21 17:46:19,Mobile Payment
2266,1504223.57,2009-05-18 19:41:26,Debit Card
2267,659457.5,2008-12-09 09:17:08,Check
2268,1129438.12,2022-04-10 10:18:02,Cash
2269,811683.06,2003-09-27 08:15:19,Debit Card
2270,354507.1,2003-08-23 18:36:27,Check
2271,1783720.66,2023-08-28 07:03:04,Debit Card
2272,493979.73,2008-05-24 03:00:36,Cash
2273,169780.84,2014-03-14 01:12:51,Mobile Payment
2274,956148.65,2006-07-08 22:18:47,Credit Card
2275,628233.26,2001-10-12 23:01:25,Debit Card
2276,245355.74,2023-04-10 04:31:19,Mobile Payment
2277,784774.19,2023-01-27 02:16:02,Debit Card
2278,1564183.59,2002-12-06 12:17:01,Credit Card
2279,432037.92,2020-07-09 09:54:01,Mobile Payment
2280,236489.3,2013-03-18 22:37:51,Mobile Payment
2281,341655.13,2008-11-08 12:43:56,Mobile Payment
2282,1033134.7,2022-05-14 09:20:14,Check
2283,1907322.27,2021-05-23 05:33:15,Credit Card
2284,1028664.96,2015-11-05 23:44:49,Online Transfer
2285,1412183.52,2013-04-10 22:06:20,Debit Card
2286,962838.33,2005-07-06 22:57:20,Mobile Payment
2287,1517645.79,2012-02-20 22:59:31,Mobile Payment
2288,149725.53,2011-07-20 12:35:47,Cash
2289,1153663.08,2007-11-01 19:52:32,Online Transfer
2290,1706627.39,2018-07-24 21:26:04,Cash
2291,848292.04,2022-01-01 02:46:27,Debit Card
2292,960223.42,2015-11-11 02:56:06,Mobile Payment
2293,1965747.26,2017-04-23 03:45:01,Check
2294,1320720.33,2008-07-17 09:34:08,Mobile Payment
2295,506946.16,2000-01-08 15:54:21,Credit Card
2296,113905.96,2004-07-31 21:04:19,Check
2297,1191020.83,2014-01-19 15:14:00,Credit Card
2298,1858530.62,2005-02-12 19:01:05,Mobile Payment
2299,1540297.68,2010-01-07 02:34:29,Mobile Payment
2300,1855156.28,2019-06-07 13:35:14,Cash
2301,645078.07,2021-09-29 20:16:16,Cash
2302,1929478.7,2012-07-22 15:37:20,Check
2303,1557168.11,2014-04-26 15:25:40,Debit Card
2304,1198552.32,2016-04-14 04:18:59,Credit Card
2305,1177158.41,2003-05-03 00:16:19,Cash
2306,906574.76,2010-07-19 20:53:21,Debit Card
2307,1188402.02,2008-05-20 20:36:29,Mobile Payment
2308,367488.16,2003-11-09 00:14:03,Credit Card
2309,1330230.51,2018-04-04 19:29:49,Cash
2310,171333.33,2005-08-18 12:46:36,Debit Card
2311,743240.46,2007-03-02 23:58:11,Mobile Payment
2312,1717390.94,2001-10-04 01:18:30,Credit Card
2313,1782982.05,2013-12-11 20:05:02,Credit Card
2314,1790309.4,2008-03-28 09:00:18,Online Transfer
2315,1978164.74,2004-03-11 21:16:09,Online Transfer
2316,1587314.73,2018-07-29 00:22:10,Mobile Payment
2317,1148158.37,2020-07-07 20:16:03,Credit Card
2318,1485158.64,2020-08-11 18:35:28,Debit Card
2319,1732009.48,2023-10-22 00:52:40,Debit Card
2320,327864.61,2012-09-09 16:20:35,Online Transfer
2321,1271700.91,2002-09-20 17:27:46,Debit Card
2322,864247.78,2008-04-07 17:26:40,Online Transfer
2323,1542610.9,2009-11-23 12:35:32,Credit Card
2324,1059636.35,2010-05-04 23:20:31,Check
2325,1028248.52,2002-01-06 22:49:50,Online Transfer
2326,518192.67,2018-05-02 16:38:53,Credit Card
2327,804700.62,2008-04-26 08:58:13,Credit Card
2328,987494.68,2021-12-05 08:49:26,Online Transfer
2329,1645807.09,2012-04-01 03:13:11,Check
2330,1704661.77,2008-08-19 15:29:54,Cash
2331,1651895.66,2017-06-04 06:40:16,Online Transfer
2332,1295731.03,2006-11-11 10:01:04,Check
2333,1016310.21,2001-07-03 05:20:04,Mobile Payment
2334,597671.44,2016-12-08 15:52:48,Credit Card
2335,1915426.99,2020-12-22 11:57:19,Debit Card
2336,1646005.69,2021-04-11 19:17:19,Cash
2337,1113161.59,2020-01-02 18:59:34,Cash
2338,283009.4,2009-10-31 23:25:08,Credit Card
2339,793383.51,2014-02-07 20:17:28,Cash
2340,1983706.25,2014-07-05 10:59:21,Mobile Payment
2341,1896050.3,2016-02-27 14:20:34,Debit Card
2342,211181.93,2020-11-24 04:20:04,Debit Card
2343,662146.21,2022-07-02 13:02:47,Credit Card
2344,656387.7,2018-08-30 02:16:15,Online Transfer
2345,1027177.26,2001-04-22 01:44:42,Online Transfer
2346,1636668.73,2004-10-18 06:24:32,Cash
2347,1915969.48,2019-04-17 06:19:53,Cash
2348,1711519.74,2018-03-20 22:44:45,Cash
2349,1578239.44,2003-05-20 20:27:10,Debit Card
2350,358752.76,2004-01-17 19:05:08,Debit Card
2351,1404242.59,2021-12-24 07:10:35,Check
2352,288119.86,2014-07-03 13:27:37,Online Transfer
2353,1247861.04,2007-11-09 08:24:55,Online Transfer
2354,1719570.32,2018-07-17 21:43:42,Check
2355,905115.79,2010-05-04 12:20:41,Credit Card
2356,381048.54,2004-08-13 15:46:57,Cash
2357,88163.2,2004-04-24 11:33:01,Check
2358,1253118.29,2020-10-11 00:07:19,Check
2359,109679.96,2005-12-08 01:10:39,Cash
2360,383372.15,2016-12-18 20:07:11,Debit Card
2361,503889.18,2022-06-06 16:01:46,Debit Card
2362,1322927.67,2009-01-28 01:39:27,Cash
2363,105822.39,2023-08-28 14:53:15,Online Transfer
2364,419328.03,2010-08-22 05:07:26,Cash
2365,142977.03,2004-10-14 10:24:22,Mobile Payment
2366,1388052.52,2023-03-23 04:54:42,Online Transfer
2367,1566044.12,2020-05-11 13:07:37,Check
2368,967763.64,2005-10-25 09:30:01,Mobile Payment
2369,755902.17,2020-09-12 16:03:57,Credit Card
2370,715288.27,2020-10-02 22:38:06,Check
2371,276311.87,2023-09-14 02:16:36,Online Transfer
2372,404819.96,2009-09-02 15:05:19,Debit Card
2373,555691.44,2013-10-11 00:26:07,Credit Card
2374,1550580.14,2012-08-17 07:05:27,Debit Card
2375,1703515.45,2019-09-23 04:42:41,Check
2376,1577519.81,2016-06-07 15:36:52,Credit Card
2377,178442.05,2009-03-20 09:54:28,Mobile Payment
2378,1521856.24,2009-08-01 16:25:05,Mobile Payment
2379,637525.5,2013-07-04 13:51:34,Online Transfer
2380,1556013.98,2003-02-11 05:30:59,Debit Card
2381,1286775.04,2019-04-20 14:42:12,Online Transfer
2382,1588762.24,2009-07-24 16:04:43,Check
2383,1557050.39,2011-06-13 23:30:25,Credit Card
2384,833090.09,2013-05-24 14:10:55,Online Transfer
2385,820519.9,2011-08-20 10:09:23,Credit Card
2386,1822333.07,2006-12-22 06:17:46,Cash
2387,617325.88,2020-07-09 09:20:37,Mobile Payment
2388,825540.29,2018-07-30 16:04:56,Cash
2389,849697.49,2019-10-22 13:44:06,Credit Card
2390,1874547.76,2010-07-22 09:53:52,Cash
2391,719627.61,2002-02-25 03:05:14,Mobile Payment
2392,425180.0,2018-08-26 13:48:29,Online Transfer
2393,973498.84,2022-02-20 08:07:16,Credit Card
2394,1015985.85,2006-03-15 08:32:56,Credit Card
2395,760173.03,2006-12-15 01:44:40,Online Transfer
2396,1793411.45,2001-04-25 16:14:28,Cash
2397,507725.67,2022-09-20 02:39:07,Check
2398,227637.91,2004-06-03 02:45:56,Online Transfer
2399,1631982.19,2020-01-04 17:36:24,Check
2400,555621.4,2001-12-02 06:48:18,Debit Card
2401,795795.56,2009-01-07 08:09:26,Debit Card
2402,1345131.02,2003-06-15 06:19:37,Debit Card
2403,1837847.69,2002-01-11 21:05:25,Check
2404,428440.34,2007-08-11 16:25:23,Check
2405,182796.07,2003-12-16 11:45:16,Debit Card
2406,936605.63,2020-05-10 22:59:37,Mobile Payment
2407,648363.94,2022-03-11 09:55:10,Debit Card
2408,752936.14,2017-09-14 00:58:49,Debit Card
2409,1156899.42,2001-04-21 00:31:29,Debit Card
2410,139177.74,2009-03-18 23:30:14,Online Transfer
2411,618271.3,2007-09-15 17:28:12,Debit Card
2412,990685.84,2022-06-08 07:25:12,Credit Card
2413,1010076.46,2010-04-12 22:25:22,Cash
2414,741636.38,2010-09-08 00:24:34,Cash
2415,1149609.41,2009-09-18 23:05:01,Debit Card
2416,260589.77,2018-02-15 20:17:15,Mobile Payment
2417,1565237.6,2005-04-05 09:27:09,Debit Card
2418,119911.51,2015-02-12 13:38:19,Online Transfer
2419,1179419.29,2013-12-11 15:05:48,Debit Card
2420,1893646.26,2021-09-27 21:28:10,Cash
2421,587721.71,2004-10-25 14:04:20,Mobile Payment
2422,1295269.49,2001-01-20 21:06:26,Credit Card
2423,505266.66,2014-11-03 07:19:21,Cash
2424,1269039.96,2015-04-15 11:14:39,Cash
2425,1846868.94,2018-06-17 20:17:50,Mobile Payment
2426,357077.54,2020-08-15 21:27:22,Credit Card
2427,805391.45,2022-11-23 22:59:49,Credit Card
2428,1611863.97,2013-10-11 17:26:55,Check
2429,95313.21,2016-12-24 03:13:18,Debit Card
2430,1201892.61,2006-02-17 09:15:07,Cash
2431,1652630.12,2019-04-11 01:38:22,Cash
2432,1802818.73,2018-10-25 14:32:51,Mobile Payment
2433,114608.9,2021-06-28 17:45:49,Online Transfer
2434,1983894.51,2004-07-01 23:59:42,Debit Card
2435,1201909.21,2009-05-16 05:06:31,Check
2436,1593571.22,2005-02-17 03:18:39,Debit Card
2437,435638.76,2008-02-26 04:07:41,Mobile Payment
2438,1679020.72,2018-07-05 12:23:24,Credit Card
2439,867591.14,2018-08-30 01:17:30,Online Transfer
2440,750921.45,2020-03-24 08:06:29,Online Transfer
2441,1020150.7,2014-01-06 16:47:40,Debit Card
2442,164855.15,2019-05-29 19:42:26,Online Transfer
2443,1257298.81,2010-03-09 12:05:06,Debit Card
2444,464291.21,2002-12-17 08:55:31,Online Transfer
2445,494377.64,2018-08-01 16:09:57,Debit Card
2446,189537.96,2007-05-31 21:34:07,Check
2447,1855397.6,2020-01-22 00:28:32,Check
2448,106832.29,2001-12-15 00:25:00,Cash
2449,1389498.03,2013-06-05 16:39:24,Online Transfer
2450,932947.21,2021-04-01 10:31:44,Mobile Payment
2451,1810463.75,2021-02-27 00:04:03,Cash
2452,1657525.84,2010-09-22 07:57:34,Debit Card
2453,157369.11,2010-01-31 09:54:14,Credit Card
2454,1595929.41,2023-05-12 07:06:03,Online Transfer
2455,930362.99,2014-05-12 02:53:55,Debit Card
2456,1693131.42,2014-03-26 07:58:37,Cash
2457,1224129.55,2002-01-08 16:35:08,Check
2458,769524.58,2023-05-21 22:01:25,Online Transfer
2459,439314.74,2012-05-02 14:47:14,Mobile Payment
2460,1346816.44,2008-05-10 18:25:19,Online Transfer
2461,175935.93,2017-08-23 01:53:21,Debit Card
2462,366150.5,2011-02-20 04:25:11,Credit Card
2463,566634.29,2000-01-15 03:38:06,Mobile Payment
2464,1909648.75,2015-12-30 08:30:23,Online Transfer
2465,1433502.63,2016-08-27 13:28:01,Check
2466,317287.44,2014-08-12 19:12:37,Check
2467,552887.61,2020-09-15 17:44:09,Cash
2468,1566054.33,2022-09-09 23:57:13,Cash
2469,1721641.55,2017-11-04 10:18:48,Mobile Payment
2470,1826128.73,2020-02-23 10:44:04,Check
2471,825305.74,2020-03-30 18:21:40,Credit Card
2472,1684325.5,2016-10-27 21:24:40,Mobile Payment
2473,453156.83,2017-08-24 16:06:59,Check
2474,1354509.37,2014-09-18 02:18:10,Credit Card
2475,1021238.65,2014-10-13 12:37:16,Credit Card
2476,1445591.42,2018-12-28 14:45:14,Cash
2477,1213466.29,2022-06-30 04:06:01,Cash
2478,1503326.56,2016-11-17 15:41:58,Online Transfer
2479,989112.94,2019-03-17 07:47:14,Credit Card
2480,122383.84,2014-06-06 19:10:49,Debit Card
2481,1453596.55,2003-03-28 15:46:50,Online Transfer
2482,205742.68,2023-04-15 11:18:13,Mobile Payment
2483,848140.31,2018-09-29 01:25:09,Debit Card
2484,132189.87,2018-01-02 05:46:25,Credit Card
2485,1420705.42,2006-06-26 12:07:57,Cash
2486,1084104.37,2009-09-02 01:52:30,Check
2487,567208.52,2021-07-26 04:11:33,Mobile Payment
2488,630768.52,2009-06-06 22:56:00,Check
2489,532285.13,2002-03-13 05:40:08,Cash
2490,280695.29,2022-11-21 09:59:19,Mobile Payment
2491,345432.54,2006-01-29 18:52:28,Cash
2492,1077023.36,2009-05-12 11:13:49,Credit Card
2493,1217439.27,2000-03-10 09:42:14,Check
2494,749736.12,2012-09-20 20:58:51,Check
2495,153211.71,2001-12-21 01:45:25,Check
2496,299584.96,2018-10-16 17:55:35,Check
2497,1750444.53,2005-08-13 06:20:54,Credit Card
2498,1586690.44,2011-05-10 11:02:32,Debit Card
2499,1254705.55,2005-12-17 06:26:07,Online Transfer
2500,704939.1,2007-04-21 04:11:39,Check
2501,1658209.99,2004-03-03 16:12:47,Mobile Payment
2502,1980491.67,2020-01-13 22:03:21,Credit Card
2503,1584595.25,2015-10-22 05:36:04,Mobile Payment
2504,1802730.57,2005-08-23 03:03:47,Debit Card
2505,1768798.01,2013-07-04 20:16:10,Debit Card
2506,962704.12,2019-05-01 16:08:06,Credit Card
2507,1950675.87,2018-03-15 00:44:31,Debit Card
2508,1007180.04,2005-05-17 08:52:28,Online Transfer
2509,1630883.27,2019-07-22 07:47:30,Online Transfer
2510,1904669.02,2002-08-12 10:22:23,Mobile Payment
2511,148829.31,2020-01-30 00:09:36,Credit Card
2512,1605324.08,2012-02-01 16:45:08,Credit Card
2513,902587.3,2022-06-16 17:53:53,Debit Card
2514,1279555.69,2009-03-17 23:44:15,Check
2515,907178.78,2017-04-03 02:11:02,Mobile Payment
2516,805008.91,2012-11-22 20:18:46,Check
2517,1034697.97,2023-09-04 09:30:52,Online Transfer
2518,564109.27,2005-06-16 09:10:17,Online Transfer
2519,704723.87,2019-08-09 03:06:46,Online Transfer
